2458659.404	3.898
2458660.361	4.045
2458660.722	4.088
2458662.361	3.346
2458664.359	3.923
2458664.739	4.001
2458669.363	3.814
2458672.705	3.441
2458675.687	4.068
2458676.694	4.183
2458679.368	3.657
2458680.44	3.917
2458687.701	4.166
2458688.367	3.696
2458688.682	3.489
2458689.401	3.449
2458690.363	3.726
2458690.756	3.861
2458691.453	4.002
2458694.685	3.514
2458695.677	3.786
2458696.657	3.967
2458697.673	4.153
2458699.45	3.445
2458702.732	4.041
2458704.408	3.781
2458704.725	3.485
2458707.326	3.928
2458710.58	3.414
2458712.655	4.002
2458716.634	3.629
2458720.609	3.71
2458723.304	3.905
2458724.592	4.154
2458725.608	4.029
2458726.578	3.432
2458727.316	3.575
2458728.575	3.933
2458730.331	4.181
2458731.32	3.68
2458737.306	3.366
2458739.307	3.906
2458740.628	4.127
2458741.325	4.18
2458742.29	3.491
2458745.284	3.986
2458747.306	3.84
2458747.581	3.571
2458748.293	3.459
2458749.668	3.877
2458753.555	3.45
2458756.273	4.057
2458757.263	4.2
2458757.585	4.148
2458763.645	3.614
2458764.287	3.457
2458764.659	3.575
2458767.258	4.139
2458773.261	4.2
2458774.231	3.72
2458775.24	3.538
2458777.256	4.003
2458778.237	4.162
2458781.228	3.681
2458782.229	3.929
2458782.515	3.964
2458786.503	3.668
2458787.371	3.855
2458792.412	3.725
2458795.484	3.942
2458800.539	4.128
2458802.41	3.571
2458806.2	3.956
2458810.478	4.171
2458811.284	4.082
2458818.273	3.501
2458820.47	4.012
2458828.484	3.442
2458829.261	3.569
2458836.205	3.955
2458847.296	3.969
2458850.318	3.436
2458854.263	4.061
2458861.211	3.452
2458865.499	3.694
2458869.231	4.046
2458869.719	4.138
2458885.336	4.08
2458887.333	3.319
2458887.335	3.383
2458908.249	3.857
2458910.953	3.851
2458913.662	3.803
2458915.968	3.813
2458920.665	3.625
2458921.942	3.956
2458927.621	4.001
2458929.936	3.645
2458937.624	3.846
2458937.626	3.836
2458941.636	3.499
2458941.638	3.494
2458941.886	3.625
2458942.634	3.768
2458946.626	3.342
2458947.573	3.673
2458947.575	3.64
2458948.881	4.007
2458949.888	4.095
2458953.853	3.892
2458955.864	4.171
2458957.851	3.551
2458959.878	3.991
2458960.441	4.132
2458965.457	4.066
2458970.831	4.016
2458972.49	4.018
2458972.829	3.669
2458974.505	3.718
2458976.849	4.156
2458978.837	3.429
2458981.816	4.074
2458984.415	3.473
2458986.351	3.897
2458986.353	3.911
2458987.39	4.079
2458990.462	3.662
2458999.403	3.929
2459000.745	3.606
2459001.766	3.805
2459002.414	3.923
2459006.745	3.707
2459011.399	3.493
2459011.4	3.514
2459011.725	3.623
2459012.453	3.768
2459012.74	3.858
2459014.379	4.116
2459014.722	4.171
2459015.685	3.772
2459017.729	3.773
2459018.713	3.962
2459023.454	3.843
2459024.388	3.992
2459027.385	3.439
2459030.435	4.113
2459034.448	3.857
2459035.679	4.149
2459040.433	3.999
2459041.656	4.167
2459044.438	3.715
2459044.645	3.831
2459047.661	3.965
2459050.656	3.965
2459051.407	4.058
2459053.634	3.471
2459061.396	3.911
2459063.387	4.113
2459063.389	4.128
2459063.4	4.137
2459067.436	4.07
2459068.361	4.173
2459068.407	4.16
2459069.365	3.6
2459069.379	3.723
2459072.38	3.959
2459073.399	4.107
2459073.624	4.199
2459074.418	4.012
2459075.619	3.558
2459076.607	3.781
2459080.586	3.464
2459081.37	3.617
2459081.653	3.667
2459082.35	3.801
2459082.404	3.87
2459083.347	4.014
2459086.583	3.507
2459088.355	3.942
2459091.594	3.471
2459095.334	4.21
2459095.617	4.14
